date,value
6/7/2021,13.4425
7/7/2021,13.6675
8/7/2021,13.6525
9/7/2021,13.7925
12/7/2021,14.0425
13/7/2021,14.1475
14/7/2021,14.53
15/7/2021,14.475
16/7/2021,14.5475
19/7/2021,14.28
20/7/2021,14.435
21/7/2021,14.3925
22/7/2021,14.1625
23/7/2021,14.01
26/7/2021,14.1275
27/7/2021,14.08
28/7/2021,14.073
29/7/2021,14.0485
30/7/2021,13.6735
2/8/2021,13.5625
3/8/2021,13.2375
4/8/2021,13.32
5/8/2021,13.3575
6/8/2021,13.4425
9/8/2021,13.415
10/8/2021,13.4825
11/8/2021,13.47
12/8/2021,13.47
13/8/2021,13.73
16/8/2021,13.76
17/8/2021,13.69
18/8/2021,13.5825
19/8/2021,13.23
20/8/2021,12.9375
23/8/2021,12.94
24/8/2021,13.37
25/8/2021,13.46
26/8/2021,13.5925
27/8/2021,13.4485
30/8/2021,13.0385
31/8/2021,12.9375
1/9/2021,12.7775
2/9/2021,12.8325
3/9/2021,12.92
6/9/2021,12.92
7/9/2021,12.77
8/9/2021,12.795
9/9/2021,12.705
10/9/2021,12.865
13/9/2021,12.8475
14/9/2021,12.825
15/9/2021,12.945
16/9/2021,12.96
17/9/2021,12.84
20/9/2021,12.625
21/9/2021,12.74
22/9/2021,12.8275
23/9/2021,12.8425
24/9/2021,12.85
27/9/2021,12.875
28/9/2021,12.77
29/9/2021,12.8375
30/9/2021,12.56
1/10/2021,12.465
4/10/2021,12.3575
5/10/2021,12.505
6/10/2021,12.42
7/10/2021,12.4725
8/10/2021,12.43
11/10/2021,12.2825
12/10/2021,11.9825
13/10/2021,11.9525
14/10/2021,12.0625
15/10/2021,12.1775
18/10/2021,12.215
19/10/2021,12.28
20/10/2021,12.455
21/10/2021,12.24
22/10/2021,12.205
25/10/2021,12.3725
26/10/2021,12.399
27/10/2021,12.4345
28/10/2021,12.411
29/10/2021,12.4675
1/11/2021,12.485
2/11/2021,12.5625
3/11/2021,12.4425
4/11/2021,12.2275
5/11/2021,12.055
8/11/2021,11.885
9/11/2021,12.12
10/11/2021,12.1675
11/11/2021,12.215
12/11/2021,12.4425
15/11/2021,12.5725
16/11/2021,12.5125
17/11/2021,12.77
18/11/2021,12.6525
19/11/2021,12.6325
22/11/2021,12.7425
23/11/2021,12.73
24/11/2021,12.665
26/11/2021,12.5275
29/11/2021,12.415
30/11/2021,12.1725
1/12/2021,12.2825
2/12/2021,12.4425
3/12/2021,12.6725
6/12/2021,12.615
7/12/2021,12.5025
8/12/2021,12.61
9/12/2021,12.645
10/12/2021,12.6775
13/12/2021,12.44
14/12/2021,12.595
15/12/2021,12.625
16/12/2021,12.7725
17/12/2021,12.8525
20/12/2021,12.9225
21/12/2021,13.08
22/12/2021,13.2875
23/12/2021,13.32
24/12/2021,13.32
26/12/2021,13.32
27/12/2021,13.625
28/12/2021,13.61
29/12/2021,13.614
30/12/2021,13.342
31/12/2021,13.3715
3/1/2022,13.555
4/1/2022,13.8975
5/1/2022,13.9475
6/1/2022,13.8725
7/1/2022,14.1025
10/1/2022,13.8475
11/1/2022,13.865
12/1/2022,13.9925
13/1/2022,13.7725
14/1/2022,13.6975
18/1/2022,13.6125
19/1/2022,13.9125
20/1/2022,14.2575
21/1/2022,14.1425
24/1/2022,14.03
25/1/2022,14.0725
26/1/2022,14.4
27/1/2022,14.4825
28/1/2022,14.7
31/1/2022,14.905
1/2/2022,15.285
2/2/2022,15.4525
3/2/2022,15.4425
4/2/2022,15.535
7/2/2022,15.8175
8/2/2022,15.69
9/2/2022,15.9475
10/2/2022,15.7425
11/2/2022,15.83
14/2/2022,15.7
15/2/2022,15.5125
16/2/2022,15.875
17/2/2022,15.92
18/2/2022,16.015
21/2/2022,16.015
22/2/2022,16.35
23/2/2022,16.742
24/2/2022,16.585
25/2/2022,15.868
28/2/2022,16.3825
1/3/2022,16.9
2/3/2022,16.63
3/3/2022,16.6775
4/3/2022,16.605
7/3/2022,16.595
8/3/2022,16.8975
9/3/2022,16.7175
10/3/2022,16.8625
11/3/2022,16.76
14/3/2022,16.705
15/3/2022,16.5875
16/3/2022,16.4925
17/3/2022,16.685
18/3/2022,16.68
21/3/2022,16.91
22/3/2022,16.965
23/3/2022,17.1875
24/3/2022,17.0075
25/3/2022,17.1025
28/3/2022,16.6425
29/3/2022,16.43
30/3/2022,16.64
31/3/2022,16.1825
1/4/2022,15.8275
4/4/2022,16.0225
5/4/2022,16.31
6/4/2022,16.195
7/4/2022,16.455
8/4/2022,16.89
11/4/2022,16.5525
12/4/2022,16.7025
13/4/2022,16.76
14/4/2022,16.8225
15/4/2022,16.8225
18/4/2022,17.1475
19/4/2022,17.165
20/4/2022,17.4675
21/4/2022,17.4825
22/4/2022,17.16
25/4/2022,17.035
26/4/2022,16.9855
27/4/2022,17.13
28/4/2022,16.9345
29/4/2022,16.8945
2/5/2022,16.4525
3/5/2022,16.305
4/5/2022,16.405
5/5/2022,16.47
6/5/2022,16.22
9/5/2022,15.8525
10/5/2022,15.9225
11/5/2022,16.0675
12/5/2022,16.1375
13/5/2022,16.465
16/5/2022,16.565
17/5/2022,16.78
18/5/2022,16.6275
19/5/2022,16.905
20/5/2022,17.0525
23/5/2022,16.87
24/5/2022,16.93
25/5/2022,16.81
26/5/2022,17.265
27/5/2022,17.3225
31/5/2022,16.8325
1/6/2022,16.9025
2/6/2022,17.2925
3/6/2022,16.9775
6/6/2022,16.9925
7/6/2022,17.2825
8/6/2022,17.4
9/6/2022,17.69
10/6/2022,17.455
13/6/2022,17.075
14/6/2022,16.985
15/6/2022,16.9375
16/6/2022,17.095
17/6/2022,17.02
20/6/2022,17.02
21/6/2022,16.81
22/6/2022,16.5275
23/6/2022,15.9325
24/6/2022,16.1075
27/6/2022,16.0849
28/6/2022,16.3152
29/6/2022,16.6662
30/6/2022,16.7046
1/7/2022,16.7431
4/7/2022,16.204
5/7/2022,16.2132
6/7/2022,15.7112
7/7/2022,15.7726
8/7/2022,15.8989
11/7/2022,16.3433
12/7/2022,16.3654
13/7/2022,15.9209
14/7/2022,15.9931
15/7/2022,16.0841
18/7/2022,14.696
19/7/2022,14.79
20/7/2022,14.54
21/7/2022,14.21
22/7/2022,14.33
25/7/2022,14.72
26/7/2022,15.3
27/7/2022,15.8
28/7/2022,16.13
29/7/2022,16.42
1/8/2022,15.95
2/8/2022,15.65
3/8/2022,15.59
4/8/2022,16.18
5/8/2022,16.17
8/8/2022,16.13
9/8/2022,16.9
10/8/2022,16.88
11/8/2022,17.1
12/8/2022,16.92
15/8/2022,14.94
16/8/2022,14.55
17/8/2022,14.75
18/8/2022,14.96
19/8/2022,14.91
22/8/2022,15.27
23/8/2022,15.7
24/8/2022,15.62
25/8/2022,15.53
26/8/2022,16.09
29/8/2022,15.39
30/8/2022,15.11
31/8/2022,15.11
1/9/2022,14.72
2/9/2022,15.19
5/9/2022,15.19
6/9/2022,14.9
7/9/2022,14.73
8/9/2022,14.73
9/9/2022,14.82
12/9/2022,15.49
13/9/2022,15.35
14/9/2022,15.06
15/9/2022,14.51
16/9/2022,14.46
19/9/2022,14.62
20/9/2022,14.76
21/9/2022,14.61
22/9/2022,14.55
23/9/2022,14.26
26/9/2022,14.12
27/9/2022,14.09
28/9/2022,14.11
29/9/2022,14.1
30/9/2022,13.66
3/10/2022,13.75
4/10/2022,13.83
5/10/2022,13.72
6/10/2022,13.6
7/10/2022,13.66
10/10/2022,13.74
11/10/2022,13.75
12/10/2022,13.95
13/10/2022,13.94
14/10/2022,13.84
17/10/2022,13.84
18/10/2022,13.72
19/10/2022,13.73
20/10/2022,13.91
21/10/2022,13.93
24/10/2022,13.73
25/10/2022,13.83
26/10/2022,13.82
27/10/2022,13.84
28/10/2022,13.87
31/10/2022,14.06
1/11/2022,14.36
2/11/2022,14.4
3/11/2022,14.26
4/11/2022,14.52
7/11/2022,14.39
8/11/2022,14.45
9/11/2022,14.6
10/11/2022,14.3
11/11/2022,14.59
14/11/2022,14.42
15/11/2022,14.57
16/11/2022,14.3
17/11/2022,14.18
18/11/2022,14.18
21/11/2022,14.36
22/11/2022,14.33
23/11/2022,14.37
24/11/2022,14.37
25/11/2022,14.37
28/11/2022,14.57
29/11/2022,14.59
30/11/2022,14.7
1/12/2022,14.32
2/12/2022,14.32
5/12/2022,14.4
6/12/2022,14.57
7/12/2022,14.74
8/12/2022,14.87
9/12/2022,14.87
